Артикул;pname;"prevprice";;;"curprice";;;cengroup;"ostatki";nds?;CURRENCY
5040-S;5040-S STAHLBERG Прямоугольный мармит 3,0 л;13608,00;руб.;шт;6804,00;руб.;шт;Акция -50%;50;N;RUB
5041-S;5041-S STAHLBERG Овальный мармит 2,4 л;11107,00;руб.;шт;5554,00;руб.;шт;Акция -50%;50;N;RUB
5121;Подставка для бутылки вина (хромированный железный прут);1121,00;руб.;шт;785,00;руб.;шт;Акция -30%;50;N;RUB
5122;Подставка для бутылки вина (хромированный железный прут);1271,00;руб.;шт;890,00;руб.;шт;Акция -30%;50;N;RUB
5124;Подставка для бутылки вина (хромированный железный прут);943,00;руб.;шт;661,00;руб.;шт;Акция -30%;50;N;RUB
5132-S;5132-S STAHLBERG Салфетница URANUS 14,5х6,5х11см оранжевая (хромированный прут);544,00;руб.;шт;249,00;руб.;шт;Распродажа;50;N;RUB
5133-S;5133-S STAHLBERG Салфетница URANUS 14,5х6,5х9см голубая (хромированный прут, пластик);539,00;руб.;шт;249,00;руб.;шт;Распродажа;50;N;RUB
5134-S;5134-S STAHLBERG Подставка для сушки тарелок NEPTUNE 45х33,5х12см красная (хромированный прут);2541,00;руб.;шт;1271,00;руб.;шт;Акция -50%;50;N;RUB
5135-S;5135-S STAHLBERG Подставка для сушки тарелок NEPTUNE 45х33,5х12см фиолетовая  (хромированный прут);2541,00;руб.;шт;1271,00;руб.;шт;Акция -50%;50;N;RUB
5136-S;5136-S STAHLBERG Подставка для сушки тарелок NEPTUNE 45х33,5х12см синяя  (хромированный прут);2541,00;руб.;шт;1271,00;руб.;шт;Акция -50%;50;N;RUB
5137-S;5137-S STAHLBERG Лоток для столовых приборов 30х22х5см голубой  (хромированный прут);1780,00;руб.;шт;890,00;руб.;шт;Акция -50%;50;N;RUB
5180;Ваза для фруктов, 23х20х12. Материал: нерж.сталь;896,00;руб.;шт;628,00;руб.;шт;Акция -30%;50;N;RUB
5181;Ваза для фруктов, 30х28х12. Материал: нерж.сталь;2022,00;руб.;шт;1416,00;руб.;шт;Акция -30%;50;N;RUB
5222;Полка проволочная MENSA для кухни (нерж. сталь);1045,00;руб.;шт;627,00;руб.;шт;Акция -40%;50;N;RUB
5226;Подставка для кухонных инструментов MENSA (хромированный железный прут);1536,00;руб.;шт;922,00;руб.;шт;Акция -40%;50;N;RUB
5316;Гейзерная кофеварка CRUPP 200мл/ 4 чашки. Матовая полировка. Индукционное дно. Цвет: оранжевый. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0, ручка: пластик;6497,00;руб.;шт;3249,00;руб.;шт;Акция -50%;50;N;RUB
5317;Гейзерная кофеварка CRUPP 300мл/ 6 чашек. Матовая полировка. Индукционное дно. Цвет: оранжевый. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0, ручка: пластикпластик;7332,00;руб.;шт;3666,00;руб.;шт;Акция -50%;50;N;RUB
5318;Гейзерная кофеварка CRUPP 500мл/ 10 чашек. Матовая полировка. Индукционное дно. Цвет: оранжевый. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0, ручка: пластик;8542,00;руб.;шт;4271,00;руб.;шт;Акция -50%;50;N;RUB
5319;Гейзерная кофеварка  WENUS 200мл/ 4 чашки. Матовая полировка. Индукционное дно. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0;6054,00;руб.;шт;4238,00;руб.;шт;Акция -30%;50;N;RUB
5320;Гейзерная кофеварка WENUS 300мл/ 6 чашек. Матовая полировка. Индукционное дно. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0;6862,00;руб.;шт;4804,00;руб.;шт;Акция -30%;50;N;RUB
5321;Гейзерная кофеварка WENUS 500мл/ 10 чашек. Матовая полировка. Индукционное дно. Материал: Нержавеющая сталь S/S 18/8, S/S 18/0;7954,00;руб.;шт;5568,00;руб.;шт;Акция -30%;50;N;RUB
5347;Миска Horizonte  16х9,5 см / 1,5л  Материал: s/s №201;1439,00;руб.;шт;1008,00;руб.;шт;Акция -30%;50;N;RUB
5349;Миска Horizonte  24х12,5 см / 4,2л  Материал: s/s №201;2224,00;руб.;шт;1557,00;руб.;шт;Акция -30%;50;N;RUB
5368;Набор для приправ 3 пр. (стеклянные солонка и перечница на стальной подставке);1011,00;руб.;шт;490,00;руб.;шт;Распродажа;50;N;RUB
5372;Мерная кружка 20х13,5х13 см / 1000 мл;1184,00;руб.;шт;711,00;руб.;шт;Акция -40%;50;N;RUB
5378;Мерная кружка электронная с дисплеем 18х13х14см/0,8л;3652,00;руб.;шт;2557,00;руб.;шт;Акция -30%;50;N;RUB
5386;Кофейник-термос 15,5х13,5х27,5 см 1 л с двойными стенками (нержавеющая сталь);4447,00;руб.;шт;2224,00;руб.;шт;Акция -50%;50;N;RUB
5387;Кофейник-термос 15,5х13,5х27,5 см 1 л с двойными стенками (нержавеющая сталь);4447,00;руб.;шт;2224,00;руб.;шт;Акция -50%;50;N;RUB
5388;Кофейник-термос 15,5х13,5х27,5 см 1 л с двойными стенками (нержавеющая сталь);4447,00;руб.;шт;2224,00;руб.;шт;Акция -50%;50;N;RUB
5392;Гейзерная кофеварка AZZIMATO 200мл/4 чашки Материал: S/S 18/8, S/S 18/0, ручка: нейлон+s/s;7689,00;руб.;шт;3845,00;руб.;шт;Акция -50%;50;N;RUB
5393;Гейзерная кофеварка AZZIMATO 300мл/6 чашки Материал: S/S 18/8, S/S 18/0, ручка: нейлон+s/s;8532,00;руб.;шт;4266,00;руб.;шт;Акция -50%;50;N;RUB
5394;Гейзерная кофеварка AZZIMATO 500мл/10 чашки Материал: S/S 18/8, S/S 18/0, ручка: нейлон+s/s;10125,00;руб.;шт;5063,00;руб.;шт;Акция -50%;50;N;RUB
5396;Соковыжималка VIVA ручная со стаканом и крышкой, 11х8х18см. Материал: пластик;;руб.;шт;684,00;руб.;шт;Новинки;50;N;RUB
5397;Терка с контейнером SONNA 17х12см. Материал: нерж сталь, пластик. Цвет: розовый.;896,00;руб.;шт;628,00;руб.;шт;Акция -30%;50;N;RUB
5398;Терка с контейнером SONNA 17х12см. Материал: нерж сталь, пластик. Цвет:  бирюзовый.;896,00;руб.;шт;628,00;руб.;шт;Акция -30%;50;N;RUB
5399;5399 WERNER Многофункциональная ручная соковыжималка. Материал: пластик ABS + нержавеющая сталь 430.;809,00;руб.;шт;567,00;руб.;шт;Акция -30%;50;N;RUB
5400;5400 WERNER Вакумная кисточка для масла со стеклянным контейнером. Материал: силикон, пластик, стекло.;793,00;руб.;шт;556,00;руб.;шт;Акция -30%;50;N;RUB
5403;Соковыжималка рычажная для цитрусовых LEILI 29х19х52см Материал: Углеродистая сталь, цинковый сплав, пластик ABS;13860,00;руб.;шт;9999,00;руб.;шт;Распродажа;50;N;RUB
5404;Соковыжималка рычажная для цитрусовых LEILI 18х18х21см Материал: Нержавеющая сталь, цинковый сплав;6526,00;руб.;шт;4999,00;руб.;шт;Распродажа;50;N;RUB
5405;Мясорубка ручная настольная (нерж.сталь);13446,00;руб.;шт;6723,00;руб.;шт;Акция -50%;50;N;RUB
5406;Соковыжималка для цитрусовых ручная 15х7,7см. Материал: пластик AS.;342,00;руб.;шт;240,00;руб.;шт;Акция -30%;50;N;RUB
5445;Штопор рычажный в наборе 4 пр. Материал: алюминиевый сплав, пластик;3581,00;руб.;шт;2507,00;руб.;шт;Акция -30%;50;N;RUB
5447;Хлебница  44 х 22 х 21см (нерж.сталь);4321,00;руб.;шт;2161,00;руб.;шт;Акция -50%;50;N;RUB
5452;Ступка с пестиком 11 см (нерж. сталь);5907,00;руб.;шт;4135,00;руб.;шт;Акция -30%;50;N;RUB
5457;Ложка для снятия пены Материал: Нержавеющая сталь 18/0;302,00;руб.;шт;212,00;руб.;шт;Акция -30%;50;N;RUB
5458;Сетка для защиты от брызг раскаленного масла 20 см (нерж.ст);961,00;руб.;шт;673,00;руб.;шт;Акция -30%;50;N;RUB
5476;Кружка-сито для просеивания муки, 18х12х13. Материал: нерж. сталь, пластик. Цвет ручки фиолетовый.;1098,00;руб.;шт;769,00;руб.;шт;Акция -30%;50;N;RUB
